Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,Position,Deleted,Race,Year,Engine
PIA,McLaren,54.0,0 days 00:01:32.507000,0 days 00:00:32.689000,0 days 00:00:19.188000,0 days 00:00:40.630000,285.0,11.0,False,Australian Grand Prix,2025,Mercedes
PIA,McLaren,55.0,0 days 00:01:30.051000,0 days 00:00:31.795000,0 days 00:00:18.949000,0 days 00:00:39.307000,260.0,10.0,False,Australian Grand Prix,2025,Mercedes
PIA,McLaren,56.0,0 days 00:01:28.559000,0 days 00:00:30.605000,0 days 00:00:18.722000,0 days 00:00:39.232000,295.0,10.0,False,Australian Grand Prix,2025,Mercedes
PIA,McLaren,57.0,0 days 00:01:29.517000,0 days 00:00:31.475000,0 days 00:00:18.119000,0 days 00:00:39.923000,296.0,9.0,False,Australian Grand Prix,2025,Mercedes
BEA,Haas F1 Team,1.0,0 days 00:02:29.413000,,0 days 00:00:32.850000,0 days 00:01:01.402000,170.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,2.0,,0 days 00:00:56.636000,0 days 00:00:30.377000,0 days 00:01:22.785000,142.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,3.0,,0 days 00:00:51.619000,0 days 00:00:31.436000,0 days 00:01:22.324000,122.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,4.0,,0 days 00:00:50.200000,0 days 00:00:29.524000,0 days 00:01:26.020000,123.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,5.0,0 days 00:02:05.412000,0 days 00:00:45.526000,0 days 00:00:23.469000,0 days 00:00:56.417000,179.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,6.0,0 days 00:02:22.075000,0 days 00:00:41.852000,0 days 00:00:35.990000,0 days 00:01:04.233000,161.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,7.0,0 days 00:02:02.192000,0 days 00:00:40.310000,0 days 00:00:30.271000,0 days 00:00:51.611000,154.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,8.0,0 days 00:01:42.054000,0 days 00:00:36.361000,0 days 00:00:21.757000,0 days 00:00:43.936000,218.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,9.0,0 days 00:01:38.564000,0 days 00:00:35.336000,0 days 00:00:20.785000,0 days 00:00:42.443000,223.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,10.0,0 days 00:01:36.411000,0 days 00:00:34.465000,0 days 00:00:20.346000,0 days 00:00:41.600000,253.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,11.0,0 days 00:01:35.416000,0 days 00:00:34.048000,0 days 00:00:20.123000,0 days 00:00:41.245000,250.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,12.0,0 days 00:01:35.002000,0 days 00:00:33.750000,0 days 00:00:20.201000,0 days 00:00:41.051000,263.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,13.0,0 days 00:01:34.250000,0 days 00:00:33.681000,0 days 00:00:20.049000,0 days 00:00:40.520000,271.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,14.0,0 days 00:01:33.732000,0 days 00:00:33.539000,0 days 00:00:19.874000,0 days 00:00:40.319000,270.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,15.0,0 days 00:01:33.885000,0 days 00:00:33.606000,0 days 00:00:19.939000,0 days 00:00:40.340000,281.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,16.0,0 days 00:01:33.395000,0 days 00:00:33.143000,0 days 00:00:19.852000,0 days 00:00:40.400000,276.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,17.0,0 days 00:01:34.527000,0 days 00:00:33.939000,0 days 00:00:19.628000,0 days 00:00:40.960000,263.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,18.0,0 days 00:01:34.527000,0 days 00:00:33.613000,0 days 00:00:19.513000,0 days 00:00:41.401000,267.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,19.0,0 days 00:01:34.065000,0 days 00:00:33.454000,0 days 00:00:19.435000,0 days 00:00:41.176000,259.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,20.0,0 days 00:01:34.094000,0 days 00:00:33.365000,0 days 00:00:19.419000,0 days 00:00:41.310000,265.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,21.0,0 days 00:01:33.818000,0 days 00:00:33.390000,0 days 00:00:19.467000,0 days 00:00:40.961000,263.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,22.0,0 days 00:01:33.590000,0 days 00:00:33.526000,0 days 00:00:19.348000,0 days 00:00:40.716000,271.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,23.0,0 days 00:01:33.342000,0 days 00:00:33.184000,0 days 00:00:19.371000,0 days 00:00:40.787000,273.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,24.0,0 days 00:01:33.042000,0 days 00:00:33.076000,0 days 00:00:19.422000,0 days 00:00:40.544000,272.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,25.0,0 days 00:01:32.613000,0 days 00:00:32.813000,0 days 00:00:19.274000,0 days 00:00:40.526000,272.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,26.0,0 days 00:01:32.577000,0 days 00:00:32.854000,0 days 00:00:19.376000,0 days 00:00:40.347000,283.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,27.0,0 days 00:01:32.507000,0 days 00:00:32.949000,0 days 00:00:19.382000,0 days 00:00:40.176000,285.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,28.0,0 days 00:01:34.505000,0 days 00:00:32.809000,0 days 00:00:20.948000,0 days 00:00:40.748000,282.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,29.0,0 days 00:01:31.267000,0 days 00:00:32.417000,0 days 00:00:19.130000,0 days 00:00:39.720000,278.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,30.0,0 days 00:01:31.377000,0 days 00:00:32.569000,0 days 00:00:19.124000,0 days 00:00:39.684000,277.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,31.0,0 days 00:01:31.257000,0 days 00:00:32.206000,0 days 00:00:19.268000,0 days 00:00:39.783000,282.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,32.0,0 days 00:01:31.300000,0 days 00:00:31.996000,0 days 00:00:19.536000,0 days 00:00:39.768000,279.0,17.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,33.0,0 days 00:01:57.148000,0 days 00:00:39.982000,0 days 00:00:29.769000,0 days 00:00:47.397000,207.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,34.0,0 days 00:02:00.646000,0 days 00:00:43.016000,0 days 00:00:30.748000,0 days 00:00:46.882000,195.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,35.0,0 days 00:02:11.067000,0 days 00:00:41.364000,0 days 00:00:35.359000,0 days 00:00:54.344000,202.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,36.0,,0 days 00:00:45.390000,0 days 00:00:41.367000,0 days 00:01:13.863000,157.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,37.0,0 days 00:02:18.672000,0 days 00:00:42.101000,0 days 00:00:41.701000,0 days 00:00:54.870000,247.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,38.0,0 days 00:02:12.858000,0 days 00:00:43.636000,0 days 00:00:33.780000,0 days 00:00:55.442000,205.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,39.0,0 days 00:02:10.476000,0 days 00:00:43.905000,0 days 00:00:23.897000,0 days 00:01:02.674000,207.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,40.0,0 days 00:01:53.822000,0 days 00:00:47.593000,0 days 00:00:25.942000,0 days 00:00:40.287000,176.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,41.0,0 days 00:01:29.149000,0 days 00:00:31.306000,0 days 00:00:19.948000,0 days 00:00:37.895000,282.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,42.0,0 days 00:01:27.603000,0 days 00:00:30.422000,0 days 00:00:19.362000,0 days 00:00:37.819000,284.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,43.0,0 days 00:01:31.057000,0 days 00:00:30.290000,0 days 00:00:19.299000,0 days 00:00:41.468000,287.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,44.0,0 days 00:02:02.961000,0 days 00:00:30.419000,0 days 00:00:19.282000,0 days 00:01:13.260000,278.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,45.0,0 days 00:01:41.777000,0 days 00:00:38.459000,0 days 00:00:19.274000,0 days 00:00:44.044000,219.0,16.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,46.0,0 days 00:02:05.498000,0 days 00:00:35.080000,0 days 00:00:32.355000,0 days 00:00:58.063000,248.0,15.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,47.0,0 days 00:01:58.594000,0 days 00:00:39.315000,0 days 00:00:22.038000,0 days 00:00:57.241000,215.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,48.0,0 days 00:02:24.788000,0 days 00:00:51.700000,0 days 00:00:31.711000,0 days 00:01:01.377000,115.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,49.0,0 days 00:01:50.488000,0 days 00:00:45.915000,0 days 00:00:21.257000,0 days 00:00:43.316000,193.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,50.0,0 days 00:01:36.187000,0 days 00:00:33.885000,0 days 00:00:20.099000,0 days 00:00:42.203000,258.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,51.0,0 days 00:01:34.937000,0 days 00:00:33.549000,0 days 00:00:19.959000,0 days 00:00:41.429000,271.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,52.0,0 days 00:01:33.258000,0 days 00:00:32.933000,0 days 00:00:19.588000,0 days 00:00:40.737000,274.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,53.0,0 days 00:01:31.366000,0 days 00:00:31.993000,0 days 00:00:19.286000,0 days 00:00:40.087000,287.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,54.0,0 days 00:01:30.490000,0 days 00:00:31.429000,0 days 00:00:19.147000,0 days 00:00:39.914000,289.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,55.0,0 days 00:01:31.284000,0 days 00:00:31.538000,0 days 00:00:19.483000,0 days 00:00:40.263000,287.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,56.0,0 days 00:01:30.226000,0 days 00:00:31.349000,0 days 00:00:19.207000,0 days 00:00:39.670000,290.0,14.0,False,Australian Grand Prix,2025,Ferrari
BEA,Haas F1 Team,57.0,0 days 00:01:30.553000,0 days 00:00:31.384000,0 days 00:00:19.175000,0 days 00:00:39.994000,282.0,14.0,False,Australian Grand Prix,2025,Ferrari
PIA,McLaren,1.0,0 days 00:01:38.344000,,0 days 00:00:28.932000,0 days 00:00:41.859000,308.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,2.0,0 days 00:01:37.551000,0 days 00:00:26.193000,0 days 00:00:29.261000,0 days 00:00:42.097000,311.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,3.0,0 days 00:01:37.689000,0 days 00:00:26.011000,0 days 00:00:29.486000,0 days 00:00:42.192000,310.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,4.0,0 days 00:01:37.804000,0 days 00:00:26.345000,0 days 00:00:29.430000,0 days 00:00:42.029000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,5.0,0 days 00:01:38.082000,0 days 00:00:26.312000,0 days 00:00:29.729000,0 days 00:00:42.041000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,6.0,0 days 00:01:37.539000,0 days 00:00:26.187000,0 days 00:00:29.451000,0 days 00:00:41.901000,312.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,7.0,0 days 00:01:37.898000,0 days 00:00:26.337000,0 days 00:00:29.711000,0 days 00:00:41.850000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,8.0,0 days 00:01:38.193000,0 days 00:00:26.341000,0 days 00:00:29.696000,0 days 00:00:42.156000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,9.0,0 days 00:01:38.199000,0 days 00:00:26.468000,0 days 00:00:29.696000,0 days 00:00:42.035000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,10.0,0 days 00:01:37.994000,0 days 00:00:26.314000,0 days 00:00:29.785000,0 days 00:00:41.895000,316.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,11.0,0 days 00:01:38.124000,0 days 00:00:26.314000,0 days 00:00:29.718000,0 days 00:00:42.092000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,12.0,0 days 00:01:38.113000,0 days 00:00:26.340000,0 days 00:00:29.782000,0 days 00:00:41.991000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,13.0,0 days 00:01:37.955000,0 days 00:00:26.160000,0 days 00:00:29.706000,0 days 00:00:42.089000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,14.0,0 days 00:01:42.626000,0 days 00:00:26.250000,0 days 00:00:29.472000,0 days 00:00:46.904000,313.0,2.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,15.0,0 days 00:01:57.530000,0 days 00:00:45.661000,0 days 00:00:29.730000,0 days 00:00:42.139000,312.0,4.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,16.0,0 days 00:01:37.407000,0 days 00:00:26.166000,0 days 00:00:29.557000,0 days 00:00:41.684000,314.0,2.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,17.0,0 days 00:01:36.891000,0 days 00:00:25.902000,0 days 00:00:29.667000,0 days 00:00:41.322000,338.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,18.0,0 days 00:01:37.171000,0 days 00:00:26.135000,0 days 00:00:29.381000,0 days 00:00:41.655000,312.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,19.0,0 days 00:01:37.211000,0 days 00:00:25.989000,0 days 00:00:29.447000,0 days 00:00:41.775000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,20.0,0 days 00:01:37.408000,0 days 00:00:26.183000,0 days 00:00:29.562000,0 days 00:00:41.663000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,21.0,0 days 00:01:37.985000,0 days 00:00:26.270000,0 days 00:00:29.726000,0 days 00:00:41.989000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,22.0,0 days 00:01:37.738000,0 days 00:00:26.258000,0 days 00:00:29.689000,0 days 00:00:41.791000,316.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,23.0,0 days 00:01:37.232000,0 days 00:00:26.200000,0 days 00:00:29.359000,0 days 00:00:41.673000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,24.0,0 days 00:01:36.970000,0 days 00:00:25.901000,0 days 00:00:29.430000,0 days 00:00:41.639000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,25.0,0 days 00:01:37.185000,0 days 00:00:26.055000,0 days 00:00:29.418000,0 days 00:00:41.712000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,26.0,0 days 00:01:37.186000,0 days 00:00:26.080000,0 days 00:00:29.431000,0 days 00:00:41.675000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,27.0,0 days 00:01:37.112000,0 days 00:00:26.076000,0 days 00:00:29.408000,0 days 00:00:41.628000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,28.0,0 days 00:01:37.001000,0 days 00:00:26.027000,0 days 00:00:29.356000,0 days 00:00:41.618000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,29.0,0 days 00:01:36.533000,0 days 00:00:25.899000,0 days 00:00:29.182000,0 days 00:00:41.452000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,30.0,0 days 00:01:36.810000,0 days 00:00:25.905000,0 days 00:00:29.304000,0 days 00:00:41.601000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,31.0,0 days 00:01:36.662000,0 days 00:00:25.852000,0 days 00:00:29.212000,0 days 00:00:41.598000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,32.0,0 days 00:01:36.698000,0 days 00:00:26.045000,0 days 00:00:29.132000,0 days 00:00:41.521000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,33.0,0 days 00:01:36.449000,0 days 00:00:25.967000,0 days 00:00:29.038000,0 days 00:00:41.444000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,34.0,0 days 00:01:36.804000,0 days 00:00:26.051000,0 days 00:00:29.071000,0 days 00:00:41.682000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,35.0,0 days 00:01:36.640000,0 days 00:00:25.950000,0 days 00:00:29.137000,0 days 00:00:41.553000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,36.0,0 days 00:01:36.795000,0 days 00:00:25.987000,0 days 00:00:29.147000,0 days 00:00:41.661000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,37.0,0 days 00:01:36.690000,0 days 00:00:25.949000,0 days 00:00:29.199000,0 days 00:00:41.542000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,38.0,0 days 00:01:36.527000,0 days 00:00:25.851000,0 days 00:00:29.141000,0 days 00:00:41.535000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,39.0,0 days 00:01:36.200000,0 days 00:00:25.752000,0 days 00:00:28.972000,0 days 00:00:41.476000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,40.0,0 days 00:01:36.009000,0 days 00:00:25.676000,0 days 00:00:28.878000,0 days 00:00:41.455000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,41.0,0 days 00:01:36.028000,0 days 00:00:25.644000,0 days 00:00:28.800000,0 days 00:00:41.584000,312.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,42.0,0 days 00:01:36.319000,0 days 00:00:25.723000,0 days 00:00:28.998000,0 days 00:00:41.598000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,43.0,0 days 00:01:36.366000,0 days 00:00:25.829000,0 days 00:00:28.989000,0 days 00:00:41.548000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,44.0,0 days 00:01:36.533000,0 days 00:00:25.949000,0 days 00:00:28.992000,0 days 00:00:41.592000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,45.0,0 days 00:01:36.674000,0 days 00:00:25.946000,0 days 00:00:29.150000,0 days 00:00:41.578000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,46.0,0 days 00:01:36.460000,0 days 00:00:25.825000,0 days 00:00:29.064000,0 days 00:00:41.571000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,47.0,0 days 00:01:36.139000,0 days 00:00:25.775000,0 days 00:00:28.922000,0 days 00:00:41.442000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,48.0,0 days 00:01:36.002000,0 days 00:00:25.774000,0 days 00:00:28.805000,0 days 00:00:41.423000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,49.0,0 days 00:01:35.968000,0 days 00:00:25.729000,0 days 00:00:29.034000,0 days 00:00:41.205000,331.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,50.0,0 days 00:01:35.624000,0 days 00:00:25.565000,0 days 00:00:28.796000,0 days 00:00:41.263000,315.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,51.0,0 days 00:01:36.107000,0 days 00:00:25.723000,0 days 00:00:28.854000,0 days 00:00:41.530000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,52.0,0 days 00:01:35.780000,0 days 00:00:25.755000,0 days 00:00:28.758000,0 days 00:00:41.267000,313.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,53.0,0 days 00:01:35.520000,0 days 00:00:25.568000,0 days 00:00:28.713000,0 days 00:00:41.239000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,54.0,0 days 00:01:35.641000,0 days 00:00:25.745000,0 days 00:00:28.635000,0 days 00:00:41.261000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,55.0,0 days 00:01:35.976000,0 days 00:00:25.651000,0 days 00:00:28.607000,0 days 00:00:41.718000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
PIA,McLaren,56.0,0 days 00:01:36.934000,0 days 00:00:25.686000,0 days 00:00:29.130000,0 days 00:00:42.118000,312.0,1.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,1.0,0 days 00:01:39.268000,,0 days 00:00:29.650000,0 days 00:00:41.800000,311.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,2.0,0 days 00:01:37.713000,0 days 00:00:25.957000,0 days 00:00:29.636000,0 days 00:00:42.120000,314.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,3.0,0 days 00:01:37.597000,0 days 00:00:25.951000,0 days 00:00:29.694000,0 days 00:00:41.952000,313.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,4.0,0 days 00:01:37.719000,0 days 00:00:26.119000,0 days 00:00:29.683000,0 days 00:00:41.917000,315.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,5.0,0 days 00:01:37.917000,0 days 00:00:26.321000,0 days 00:00:29.784000,0 days 00:00:41.812000,316.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,6.0,0 days 00:01:37.856000,0 days 00:00:26.008000,0 days 00:00:29.835000,0 days 00:00:42.013000,314.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,7.0,0 days 00:01:38.174000,0 days 00:00:26.334000,0 days 00:00:29.878000,0 days 00:00:41.962000,315.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,8.0,0 days 00:01:38.287000,0 days 00:00:26.365000,0 days 00:00:29.831000,0 days 00:00:42.091000,317.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,9.0,0 days 00:01:38.514000,0 days 00:00:26.427000,0 days 00:00:29.947000,0 days 00:00:42.140000,315.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,10.0,0 days 00:01:38.316000,0 days 00:00:26.292000,0 days 00:00:29.758000,0 days 00:00:42.266000,317.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,11.0,0 days 00:01:38.118000,0 days 00:00:26.303000,0 days 00:00:29.846000,0 days 00:00:41.969000,315.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,12.0,0 days 00:01:38.197000,0 days 00:00:26.275000,0 days 00:00:29.837000,0 days 00:00:42.085000,315.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,13.0,0 days 00:01:38.349000,0 days 00:00:26.304000,0 days 00:00:29.933000,0 days 00:00:42.112000,314.0,2.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,14.0,0 days 00:01:38.389000,0 days 00:00:26.285000,0 days 00:00:29.822000,0 days 00:00:42.282000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,15.0,0 days 00:01:43.269000,0 days 00:00:26.264000,0 days 00:00:29.807000,0 days 00:00:47.198000,314.0,1.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,16.0,0 days 00:01:55.657000,0 days 00:00:44.416000,0 days 00:00:29.743000,0 days 00:00:41.498000,333.0,4.0,False,Chinese Grand Prix,2025,Mercedes
NOR,McLaren,17.0,0 days 00:01:37.432000,0 days 00:00:26.281000,0 days 00:00:29.387000,0 days 00:00:41.764000,339.0,4.0,False,Chinese Grand Prix,2025,Mercedes
