Track,Year,Driver,X,Y,Speed,DRS
Miami Grand Prix,2022,VER,-1969.0,-4167.0,244.4937536,Off
Miami Grand Prix,2022,VER,-1859.0,-4173.0,247.4937536,Off
Miami Grand Prix,2022,VER,-1840.203574889379,-4173.387558982164,248.0,Off
Miami Grand Prix,2022,VER,-1670.6901408982628,-4170.2287624310275,253.0,Off
Miami Grand Prix,2022,VER,-1647.0,-4169.0,253.4125024,Off
Miami Grand Prix,2022,VER,-1533.0,-4161.0,255.4125024,Off
Miami Grand Prix,2022,VER,-1361.0,-4146.0,258.4125024,Off
Miami Grand Prix,2022,VER,-1311.54838411275,-4141.7001394368945,259.0,Off
Miami Grand Prix,2022,VER,-1099.0,-4124.0,261.59500288,Off
Miami Grand Prix,2022,VER,-882.1929279774826,-4110.048120350372,265.0,Off
Miami Grand Prix,2022,VER,-726.0,-4104.0,268.3886394181818,Off
Miami Grand Prix,2022,VER,-580.1625762478453,-4101.216429018351,272.0,Off
Miami Grand Prix,2022,VER,-458.97483723896346,-4100.088808282529,275.0,Off
Miami Grand Prix,2022,VER,-451.0,-4100.0,275.13000192,Off
Miami Grand Prix,2022,VER,-333.52451769471287,-4098.506696308873,277.0,Off
Miami Grand Prix,2022,VER,-297.0,-4098.0,277.3312512,Off
Miami Grand Prix,2022,VER,-217.14847496265793,-4096.857502743488,278.0,Off
Miami Grand Prix,2022,VER,-158.0,-4096.0,278.0,Off
Miami Grand Prix,2022,VER,-46.103234411895635,-4094.3771617207913,278.0,Off
Miami Grand Prix,2022,VER,146.77979974416706,-4091.7561642513,282.0,Off
Miami Grand Prix,2022,VER,217.0,-4091.0,282.73000192,Off
Miami Grand Prix,2022,VER,337.93305835016395,-4089.981841016903,284.0,Off
Miami Grand Prix,2022,VER,513.9107586367851,-4089.121448902929,286.0,Off
Miami Grand Prix,2022,VER,575.0,-4089.0,287.1750016,Off
Miami Grand Prix,2022,VER,608.588397275917,-4089.020753184165,288.0,Off
Miami Grand Prix,2022,VER,687.0,-4091.0,288.87000064,Off
Miami Grand Prix,2022,VER,702.9533054036547,-4091.845970251539,289.0,Off
Miami Grand Prix,2022,VER,864.0698092306412,-4103.420055923726,291.0,Off
Miami Grand Prix,2022,VER,957.0,-4114.0,291.4107145142857,Off
Miami Grand Prix,2022,VER,1076.0,-4136.0,291.9821430857143,Off
Miami Grand Prix,2022,VER,1080.4113121526227,-4137.036022437089,292.0,Off
Miami Grand Prix,2022,VER,1343.9965917634445,-4210.211350064529,292.0,Off
Miami Grand Prix,2022,VER,1406.0,-4229.0,292.34090938181816,Off
Miami Grand Prix,2022,VER,1515.0,-4267.0,293.4318184727273,Off
Miami Grand Prix,2022,VER,1621.3666062990342,-4305.06224043311,294.0,Off
Miami Grand Prix,2022,VER,1888.0,-4399.0,295.90773145659557,Off
Miami Grand Prix,2022,VER,1964.5541621492807,-4424.995775778655,297.0,Off
Miami Grand Prix,2022,VER,2029.0,-4446.0,297.6045463272727,Off
Miami Grand Prix,2022,VER,2171.0,-4492.0,298.4227281454545,Off
Miami Grand Prix,2022,VER,2297.0994346848306,-4531.57707561972,299.0,Off
Miami Grand Prix,2022,VER,2506.0,-4594.0,299.96500096,Off
Miami Grand Prix,2022,VER,2513.3630205711993,-4596.091506206841,300.0,Off
Miami Grand Prix,2022,VER,2677.0064464193547,-4640.390260784675,301.0,Off
Miami Grand Prix,2022,VER,2912.0,-4698.0,301.9156256,Off
Miami Grand Prix,2022,VER,2925.651302150239,-4701.222541436637,302.0,Off
Miami Grand Prix,2022,VER,3027.0,-4722.0,303.26500096,Off
Miami Grand Prix,2022,VER,3138.004643319269,-4740.640036991481,304.0,Off
Miami Grand Prix,2022,VER,3277.0,-4761.0,304.0,Off
Miami Grand Prix,2022,VER,3283.1844792334105,-4761.789016009787,304.0,Off
Miami Grand Prix,2022,VER,3513.0,-4784.0,305.9500013714286,Off
Miami Grand Prix,2022,VER,3518.6296833820993,-4784.409887538645,306.0,Off
Miami Grand Prix,2022,VER,3666.0,-4792.0,306.0,Off
Miami Grand Prix,2022,VER,3694.825863775999,-4792.5874520325315,306.0,Off
Miami Grand Prix,2022,VER,3973.0,-4792.0,306.64722275555556,Off
Miami Grand Prix,2022,VER,4059.785598184604,-4790.126821919413,307.0,Off
Miami Grand Prix,2022,VER,4177.0,-4782.0,307.0,Off
Miami Grand Prix,2022,VER,4202.452765494977,-4780.088095924629,307.0,Off
Miami Grand Prix,2022,VER,4449.0,-4760.0,307.5916672,Off
Miami Grand Prix,2022,VER,4574.370863628934,-4745.399875871036,308.0,Off
Miami Grand Prix,2022,VER,4585.0,-4744.0,308.0406256,Off
Miami Grand Prix,2022,VER,4806.0,-4711.0,308.8531256,Off
Miami Grand Prix,2022,VER,4845.218643877806,-4704.1905803589425,309.0,Off
Miami Grand Prix,2022,VER,5025.0,-4668.0,309.76071497142857,Off
Miami Grand Prix,2022,VER,5087.68367484613,-4653.301347117144,310.0,Off
Miami Grand Prix,2022,VER,5259.0,-4609.0,310.0,Off
Miami Grand Prix,2022,VER,5324.752921711958,-4590.466142276409,310.0,Off
Miami Grand Prix,2022,VER,5606.0,-4503.0,310.81388942222225,Off
Miami Grand Prix,2022,VER,5669.22445353625,-4482.297096702399,311.0,Off
Miami Grand Prix,2022,VER,5855.476253650054,-4419.439397857465,311.0,Off
Miami Grand Prix,2022,VER,6024.0,-4362.0,311.5388892444444,Off
Miami Grand Prix,2022,VER,6155.124054184616,-4317.71805194352,312.0,Off
Miami Grand Prix,2022,VER,6303.0,-4268.0,312.80833386666666,Off
Miami Grand Prix,2022,VER,6339.01224932601,-4255.870242816963,313.0,Off
Miami Grand Prix,2022,VER,6563.977062440377,-4179.8150159232055,314.0,Off
Miami Grand Prix,2022,VER,6625.0,-4159.0,313.6874997333333,Off
Miami Grand Prix,2022,VER,6759.235085632358,-4112.873112296047,313.0,Off
Miami Grand Prix,2022,VER,6915.841534481114,-4058.5025547894256,313.0,Off
Miami Grand Prix,2022,VER,7003.0,-4028.0,313.0,Off
Miami Grand Prix,2022,VER,7038.988700345173,-4015.323691003252,313.0,Off
Miami Grand Prix,2022,VER,7198.0,-3956.0,311.1785709714286,Off
Miami Grand Prix,2022,VER,7223.590119898164,-3945.960766823887,311.0,Off
Miami Grand Prix,2022,VER,7518.0,-3828.0,310.16370064938377,Off
Miami Grand Prix,2022,VER,7565.690369592194,-3808.4187722834345,310.0,Off
Miami Grand Prix,2022,VER,7689.906201407181,-3755.7603129822455,310.0,Off
Miami Grand Prix,2022,VER,7814.77936874242,-3699.230827457751,309.0,Off
